TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
588000000.0	44171.2	37823.5	51584.2
589000000.0	44171.8	37823.0	51586.3
590000000.0	44172.5	37822.5	51588.5
591000000.0	44173.1	37822.0	51590.7
592000000.0	44173.7	37821.5	51592.8
593000000.0	44174.4	37821.0	51594.9
594000000.0	44175.0	37820.6	51597.1
595000000.0	44175.6	37820.1	51599.2
596000000.0	44176.2	37819.6	51601.3
597000000.0	44176.9	37819.1	51603.4
598000000.0	44177.5	37818.6	51605.6
599000000.0	44178.1	37818.1	51607.7
600000000.0	44178.7	37817.6	51609.8
601000000.0	44179.3	37817.1	51611.9
602000000.0	44179.9	37816.7	51613.9
603000000.0	44180.5	37816.2	51616.0
604000000.0	44181.2	37815.7	51618.1
605000000.0	44181.8	37815.2	51620.2
606000000.0	44182.4	37814.7	51622.2
607000000.0	44183.0	37814.3	51624.3
608000000.0	44183.6	37813.8	51626.3
609000000.0	44184.2	37813.3	51628.4
610000000.0	44184.8	37812.8	51630.4
611000000.0	44185.3	37812.4	51632.4
612000000.0	44185.9	37811.9	51634.5
613000000.0	44186.5	37811.4	51636.5
614000000.0	44187.1	37811.0	51638.5
615000000.0	44187.7	37810.5	51640.5
616000000.0	44188.3	37810.0	51642.5
617000000.0	44188.9	37809.6	51644.5
618000000.0	44189.4	37809.1	51646.5
619000000.0	44190.0	37808.6	51648.5
620000000.0	44190.6	37808.2	51650.4
621000000.0	44191.2	37807.7	51652.4
622000000.0	44191.7	37807.2	51654.4
623000000.0	44192.3	37806.8	51656.4
624000000.0	44192.9	37806.3	51658.3
625000000.0	44193.5	37805.9	51660.3
626000000.0	44194.0	37805.4	51662.2
627000000.0	44194.6	37805.0	51664.1
628000000.0	44195.1	37804.5	51666.1
629000000.0	44195.7	37804.1	51668.0
630000000.0	44196.3	37803.6	51669.9
631000000.0	44196.8	37803.2	51671.8
632000000.0	44197.4	37802.7	51673.8
633000000.0	44197.9	37802.3	51675.7
634000000.0	44198.5	37801.8	51677.6
635000000.0	44199.0	37801.4	51679.5
636000000.0	44199.6	37800.9	51681.4
637000000.0	44200.1	37800.5	51683.2
638000000.0	44200.7	37800.0	51685.1
639000000.0	44201.2	37799.6	51687.0
640000000.0	44201.8	37799.1	51688.9
641000000.0	44202.3	37798.7	51690.7
642000000.0	44202.8	37798.3	51692.6
643000000.0	44203.4	37797.8	51694.4
644000000.0	44203.9	37797.4	51696.3
645000000.0	44204.4	37797.0	51698.1
646000000.0	44205.0	37796.5	51700.0
647000000.0	44205.5	37796.1	51701.8
648000000.0	44206.0	37795.6	51703.6
649000000.0	44206.5	37795.2	51705.5
